date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:12:34	50402/50402	---M--	200	added ('OK')	image/jpeg	etag:%225a2d7e8beb0da1:0%22	https://startours.co.uk/Content/Images/Destinations/paris(2)_345x410.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/paris(2)_345x410.jpg	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:34	176405/176405	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:12:30%20GMT	https://startours.co.uk/tour/14-Days-Majestic-Europe-with-Disney	D:/demo/startours.co.uk/tour/14-Days-Majestic-Europe-with-Disney.html	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:35	175634/175634	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:12:30%20GMT	https://startours.co.uk/tour/14-Days-Majestic-Europe-without-Disney	D:/demo/startours.co.uk/tour/14-Days-Majestic-Europe-without-Disney.html	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:35	393658/393658	---M--	200	added ('OK')	image/png	etag:%223ea33a94470da1:0%22	https://startours.co.uk/Content/Images/Destinations/AdobeStock_404554585_345x410_1.png	D:/demo/startours.co.uk/Content/Images/Destinations/AdobeStock_404554585_345x410_1.png	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:36	304793/304793	---M--	200	added ('OK')	image/jpeg	etag:%2276103fef400da1:0%22	https://startours.co.uk/Content/Images/Slides/dreamstime_xl_44904910_345x410.jpg	D:/demo/startours.co.uk/Content/Images/Slides/dreamstime_xl_44904910_345x410.jpg	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:36	135084/135084	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:12:32%20GMT	https://startours.co.uk/tour/15-Days-All-of-Europe	D:/demo/startours.co.uk/tour/15-Days-All-of-Europe.html	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:37	316119/316119	---M--	200	added ('OK')	image/jpeg	etag:%227ecef375982da1:0%22	https://startours.co.uk/Content/Images/Destinations/dreamstime_xl_39946349_345x410_1.jpg	D:/demo/startours.co.uk/Content/Images/Destinations/dreamstime_xl_39946349_345x410_1.jpg	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:37	148094/148094	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:12:32%20GMT	https://startours.co.uk/tour/16-Days-Splendours-of-Europe-with-Disney	D:/demo/startours.co.uk/tour/16-Days-Splendours-of-Europe-with-Disney.html	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:38	150945/150945	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2020:12:33%20GMT	https://startours.co.uk/tour/16-Days-Splendours-of-Europe	D:/demo/startours.co.uk/tour/16-Days-Splendours-of-Europe.html	(from https://startours.co.uk/holidays/Coach-Holidays)
02:12:38	365655/365655	---M--	200	added ('OK')	image/png	etag:%2280b5bfb58ae4d91:0%22	https://startours.co.uk/Content/Images/Destinations/AdobeStock_529681766_Editorial_Use_Only.png	D:/demo/startours.co.uk/Content/Images/Destinations/AdobeStock_529681766_Editorial_Use_Only.png	(from https://startours.co.uk/holidays/Coach-Holidays)
